"survey","hh_key","household_weight","region10","urban","hh_size","head_age","head_female","water_source_cat","cooking_fuel_cat","roof_material_cat","sleeping_rooms","floor_material_screen","floor_non_earth","members_total","female_members","children_under5","children_under15","adults_15plus","elders_65plus","has_electricity","toilet_type_screen","head_educ_cat","welfare","poverty_status","poverty_status_code","nhis_any_member_registered","nhis_any_missing","totexpeqsc_real","fdexpeqsc_real","nfexpeqsc_real","TOTHLTH","wealth_index","wealth_score"
"DHS2014","253_10",1.372931,6,0,2,35,1,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,2,1,0,1,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.05356
"DHS2014","138_8",2.342327,3,1,2,60,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.66359
"DHS2014","238_16",1.233139,6,1,3,41,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,3,1,2,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.79782
"DHS2014","117_22",2.110452,3,1,5,58,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,5,3,1,2,3,0,1,"flush_or_wc","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.29971
"DHS2014","299_8",0.646801,8,1,6,47,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,3,1,4,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.91079
"DHS2014","11_11",0.847549,7,0,9,48,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,9,6,1,5,4,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.85232
"DHS2014","327_12",1.119717,4,0,1,41,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.27666
"DHS2014","347_22",0.20895,10,0,1,73,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,1,0,0,0,1,1,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.13729
"DHS2014","342_8",1.052668,1,0,1,19,1,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.59787
"DHS2014","181_3",1.419779,3,1,2,26,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,2,0,0,2,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.01987
"DHS2014","167_7",1.496705,3,1,3,38,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,2,0,2,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.28786
"DHS2014","368_33",0.443851,9,1,4,37,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,2,2,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.07042
"DHS2014","72_30",1.688337,1,0,3,62,1,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,3,0,1,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.76766
"DHS2014","232_4",0.67674,4,0,2,91,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,2,1,0,0,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.7072
"DHS2014","48_26",0.681602,2,0,6,58,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,0,4,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.8107
"DHS2014","330_17",0.728262,7,1,1,25,0,"protected_well_spring","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.7347
"DHS2014","136_21",1.866191,3,1,4,39,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,0,2,2,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.02265
"DHS2014","94_25",0.715153,5,1,5,80,1,"protected_well_spring","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,4,1,3,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.11895
"DHS2014","338_15",1.606463,3,1,2,47,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.86495
"DHS2014","204_27",0.26483,10,0,8,42,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"earth_mud_dung",0,8,3,1,4,4,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-2.05632
"DHS2014","157_14",0.648265,7,0,7,56,0,"protected_well_spring","wood","cement_tile_shingle",3,"cement_or_finished",1,7,3,0,1,6,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.35301
"DHS2014","42_18",1.065154,5,1,5,55,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,0,0,0,5,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.56505
"DHS2014","3_22",1.888238,6,1,4,42,1,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,1,3,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.43579
"DHS2014","341_18",1.447264,3,1,4,46,0,"packaged_water","charcoal","wood",1,"cement_or_finished",1,4,2,0,3,1,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.27298
"DHS2014","234_30",0.608473,2,1,1,46,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.11382
"DHS2014","158_28",0.627659,2,1,1,21,1,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.53073
"DHS2014","244_29",1.597202,6,1,6,49,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,5,2,2,4,0,1,"pit_or_kvip","higher",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.13272
"DHS2014","117_10",2.110452,3,1,4,55,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",4,"cement_or_finished",1,4,2,0,0,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.8359
"DHS2014","227_19",0.502045,9,0,5,60,1,"borehole_tube_well","wood","natural_thatch_bamboo",1,"earth_mud_dung",0,5,2,2,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.59127
"DHS2014","211_14",0.680621,4,0,2,76,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,2,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.02548
"DHS2014","118_4",0.622256,5,1,1,49,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.17244
"DHS2014","121_32",0.803869,2,0,1,45,0,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.00764
"DHS2014","109_7",0.131925,10,1,5,35,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,3,1,3,2,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.36826
"DHS2014","267_17",0.796149,5,1,2,25,0,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,0,0,0,2,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.74032
"DHS2014","230_6",0.253986,9,1,1,28,1,"packaged_water","gas_or_electricity","wood",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.24385
"DHS2014","326_2",1.733609,5,0,3,59,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,3,1,1,1,2,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.97396
"DHS2014","5_28",0.39668,8,0,11,37,0,"surface_or_unprotected","wood","natural_thatch_bamboo",5,"cement_or_finished",1,11,6,2,6,5,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.30864
"DHS2014","128_13",0.89317,7,1,5,38,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,1,2,3,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.13668
"DHS2014","68_14",0.753398,1,0,3,54,0,"protected_well_spring","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,3,1,0,1,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.23838
"DHS2014","141_18",1.802233,1,0,3,74,0,"piped_dwelling_or_yard","charcoal","cement_tile_shingle",3,"cement_or_finished",1,3,1,0,1,2,2,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.02465
"DHS2014","40_33",0.589824,4,1,2,69,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,0,0,0,2,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.09552
"DHS2014","59_29",0.590983,7,0,3,80,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,3,1,1,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.48539
"DHS2014","381_4",0.755697,1,0,1,22,0,"surface_or_unprotected","wood","natural_thatch_bamboo",1,"cement_or_finished",1,1,0,0,0,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.39794
"DHS2014","86_12",0.56969,7,0,1,75,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,1,0,0,0,1,1,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.85927
"DHS2014","281_29",0.426774,1,0,3,46,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,3,1,1,1,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.80305
"DHS2014","220_5",0.512227,7,0,4,60,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,1,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.2882
"DHS2014","184_15",1.702658,3,1,4,40,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,1,0,2,2,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.57105
"DHS2014","149_19",0.579766,8,1,1,22,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.90012
"DHS2014","155_25",1.575978,6,0,1,95,0,"borehole_tube_well","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.33576
"DHS2014","346_17",0.64047,2,1,12,54,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,12,7,1,4,8,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.46966
"DHS2014","90_21",1.864963,6,0,6,70,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",5,"cement_or_finished",1,6,3,1,4,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.3683
"DHS2014","165_19",1.350838,6,0,4,33,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,4,1,1,2,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.77766
"DHS2014","287_15",0.71408,4,1,8,45,0,"public_or_neighbor_piped","wood","cement_tile_shingle",2,"cement_or_finished",1,8,4,3,5,3,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.06183
"DHS2014","384_18",1.672576,6,1,1,28,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.04912
"DHS2014","318_20",0.24402,9,1,1,48,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.306
"DHS2014","269_29",1.63044,3,1,3,75,0,"packaged_water","gas_or_electricity","cement_tile_shingle",3,"cement_or_finished",1,3,1,0,0,3,2,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.37381
"DHS2014","396_6",1.337771,6,1,2,54,1,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,2,0,0,2,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.02512
"DHS2014","119_14",0.904278,5,0,4,70,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,1,3,1,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.33561
"DHS2014","87_19",0.288551,9,0,3,27,0,"borehole_tube_well","wood","cement_tile_shingle",2,"cement_or_finished",1,3,1,0,1,2,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-1.41919
"DHS2014","365_2",0.51377,5,0,2,56,1,"rain_tanker_vendor","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,1,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.34912
"DHS2014","215_27",0.932719,2,0,3,28,0,"borehole_tube_well","wood","natural_thatch_bamboo",1,"cement_or_finished",1,3,2,1,1,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.6583
"DHS2014","340_4",0.645548,4,0,4,42,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,3,0,2,2,1,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.16925
"DHS2014","415_1",0.339173,10,0,1,25,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-1.243
"DHS2014","63_11",0.794735,1,0,2,60,1,"protected_well_spring","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.00056
"DHS2014","246_8",0.422767,10,0,1,20,0,"public_or_neighbor_piped","charcoal","cement_tile_shingle",1,"cement_or_finished",1,1,0,0,0,1,0,1,"no_facility","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.30042
"DHS2014","366_1",1.864845,3,1,2,38,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.84735
"DHS2014","382_7",3.413079,3,1,1,29,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.35165
"DHS2014","37_17",1.137571,2,0,3,60,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,0,2,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.58374
"DHS2014","98_20",1.259766,5,1,4,67,0,"protected_well_spring","gas_or_electricity","sheet_metal_asbestos_slate",7,"cement_or_finished",1,4,1,0,1,3,1,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.21284
"DHS2014","406_13",3.259785,8,0,10,49,0,"public_or_neighbor_piped","wood","natural_thatch_bamboo",4,"earth_mud_dung",0,10,7,2,5,5,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.61322
"DHS2014","109_24",0.131925,10,1,6,35,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,6,3,2,4,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.79172
"DHS2014","15_21",0.782574,7,0,5,48,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,5,1,0,1,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.21303
"DHS2014","251_26",1.010549,5,1,1,23,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"no_facility","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.53731
"DHS2014","414_24",0.466891,8,1,1,26,0,"piped_dwelling_or_yard","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.13242
"DHS2014","56_8",0.703886,2,0,8,53,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,8,6,1,3,5,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.48958
"DHS2014","113_21",0.592388,1,1,1,32,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.87713
"DHS2014","138_26",2.342327,3,1,1,62,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.49215
"DHS2014","261_4",1.130624,6,1,6,52,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,2,1,4,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.1973
"DHS2014","402_16",0.27606,9,1,3,54,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,0,3,0,1,"no_facility","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.46074
"DHS2014","362_25",1.453691,6,1,4,33,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,1,2,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.39909
"DHS2014","44_29",1.08474,9,0,5,28,0,"public_or_neighbor_piped","wood","cement_tile_shingle",3,"cement_or_finished",1,5,3,1,1,4,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.7368
"DHS2014","305_16",0.696984,2,1,4,80,0,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,0,2,2,1,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,NA,1,NA,NA,NA,NA,2,-0.34275
"DHS2014","48_11",0.681602,2,0,4,76,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",6,"cement_or_finished",1,4,2,0,1,3,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.2319
"DHS2014","258_14",0.235492,9,1,5,34,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,3,1,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-2.24894
"DHS2014","329_26",0.826703,8,1,9,35,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",9,"cement_or_finished",1,9,5,1,4,5,1,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-2.81951
"DHS2014","109_25",0.131925,10,1,5,35,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,4,1,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.73913
"DHS2014","352_1",1.974111,6,0,7,40,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,7,3,1,4,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.27672
"DHS2014","300_8",0.772229,2,0,1,55,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.37669
"DHS2014","302_20",1.17672,1,0,6,50,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,1,0,2,4,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.6407
"DHS2014","169_19",0.28529,9,1,2,29,1,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,1,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.63506
"DHS2014","224_13",1.0566,5,0,3,33,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.76429
"DHS2014","22_26",0.336545,10,0,6,55,0,"borehole_tube_well","wood","natural_thatch_bamboo",1,"earth_mud_dung",0,6,1,1,3,3,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-1.25819
"DHS2014","190_4",1.763756,3,1,9,75,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",5,"cement_or_finished",1,9,5,0,2,7,2,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.07809
"DHS2014","218_14",0.745134,1,1,10,51,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",3,"cement_or_finished",1,10,8,1,5,5,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.04967
"DHS2014","415_5",0.339173,10,0,6,37,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,6,5,1,2,4,2,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-1.39419
"DHS2014","157_6",0.648265,7,0,1,25,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,0,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.09018
"DHS2014","260_17",1.402004,3,1,2,51,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.47558
"DHS2014","100_16",1.725637,3,1,3,36,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"flush_or_wc","higher",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.31025
"DHS2014","105_18",1.428052,4,1,4,49,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,2,2,2,0,0,"flush_or_wc","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.29649
"DHS2014","169_20",0.28529,9,1,3,36,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.603
"DHS2014","224_32",1.0566,5,0,8,37,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,8,4,0,4,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.75923
"DHS2014","256_7",2.095426,6,0,7,38,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,7,3,1,2,5,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.76859
"DHS2014","405_19",0.440828,6,1,1,25,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.39243
"DHS2014","290_30",1.933659,6,0,6,59,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,0,4,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.0519
